node_id,x,y,unique_agency_id,route_type,stop_id,stop_name,parent_station,stop_code,wheelchair_boarding,zone_id,location_type,net_type
381880_connexxion,4.872875,52.302803,connexxion,3.0,381880,"Amstelveen, Oranjebaan",stoparea:121909,57240060,0.0,CXX:57240060,0,transit
521484_connexxion,4.832559,52.282559,connexxion,3.0,521484,"Amstelveen, Sacharovlaan",stoparea:120515,57240070,1.0,CXX:57240070,0,transit
2259513_connexxion,4.875959,52.302313,connexxion,3.0,2259513,"Amstelveen, Bankrashof",stoparea:357438,57243030,1.0,CXX:57243030,0,transit
2393255_connexxion,4.807082,52.307873,connexxion,3.0,2393255,"Schiphol, Knooppunt Schiphol Oost",stoparea:373603,57340030,,CXX:57340030,0,transit
358795_connexxion,4.817459,52.29676,connexxion,3.0,358795,"Aalsmeer, Rietwijkeroordweg",stoparea:123405,57342250,1.0,CXX:57342250,0,transit
419356_connexxion,4.740172,52.282782,connexxion,3.0,419356,"Rozenburg, Aalsmeerderweg",stoparea:123877,57343240,0.0,CXX:57343240,0,transit
2259064_connexxion,4.900464,52.299144,connexxion,3.0,2259064,"Ouderkerk a/d Amstel, Brug/Hoger Einde",stoparea:357690,58252070,1.0,CXX:58252070,0,transit
103891_gvb,4.86938,52.322165,gvb,3.0,103891,"Amstelveen, Uilenstede",stoparea:26649,07242,0.0,,0,transit
2339449_allgo_(keolis),4.949574,52.312674,allgo_(keolis),3.0,2339449,"Amsterdam, Foppingadreef",stoparea:368135,57252660,0.0,,0,transit
482092_connexxion,4.754344,52.304403,connexxion,3.0,482092,"Schiphol, P12/Vrachtgebouw",stoparea:151180,57330490,1.0,CXX:57330490,0,transit
2345247_connexxion,4.79341,52.322554,connexxion,3.0,2345247,"Schiphol, Knooppunt Schiphol Noord",stoparea:372829,57330012,1.0,CXX:57330012,0,transit
2345246_connexxion,4.792652,52.322218,connexxion,3.0,2345246,"Schiphol, Knooppunt Schiphol Noord",stoparea:372829,57330010,1.0,CXX:57330010,0,transit
1059719_connexxion,5.050478,52.3284,connexxion,3.0,1059719,"Muiden, P+R terrein",stoparea:231586,58200310,1.0,CXX:58200310,0,transit
14503_gvb,4.931308,52.346399,gvb,3.0,14503,"Amsterdam, Lorentzlaan",stoparea:2485,00049,0.0,,0,transit
15106_gvb,4.918073,52.35725,gvb,3.0,15106,"Amsterdam, Beukenplein",stoparea:2454,00024,1.0,,0,transit
14929_gvb,4.934871,52.351015,gvb,0.0,14929,"Amsterdam, Hugo de Vrieslaan",stoparea:2588,00065,1.0,,0,transit
15269_gvb,4.969361,52.319945,gvb,3.0,15269,"Amsterdam, Gooioord",stoparea:2493,00147,1.0,,0,transit
15387_gvb,4.959716,52.31778,gvb,3.0,15387,"Amsterdam, Florijn",stoparea:2690,00153,1.0,,0,transit
1535328_gvb,4.949013,52.318955,gvb,3.0,1535328,"Amsterdam, Dolingadreef",stoparea:299002,00158,1.0,,0,transit
15612_gvb,4.965485,52.301803,gvb,3.0,15612,"Amsterdam, Maasdrielhof",stoparea:2376,00174,1.0,,0,transit
1523016_gvb,5.012774,52.304479,gvb,3.0,1523016,"Amsterdam, Geinbrug",stoparea:2738,00187,1.0,,0,transit
1656351_gvb,4.969646,52.336448,gvb,0.0,1656351,"Diemen, Diemen Sniep",stoparea:338321,00453,0.0,,0,transit
2403067_gvb,4.947357,52.311381,gvb,3.0,2403067,"Amsterdam, Station Bijlmer ArenA",stoparea:28103,00562,1.0,,0,transit
384755_gvb,4.972703,52.327992,gvb,3.0,384755,"Diemen, Provincialeweg",stoparea:2617,00526,0.0,,0,transit
652265_gvb,4.926468,52.327641,gvb,3.0,652265,"Amsterdam, De Flinesstraat",stoparea:196730,00579,,,0,transit
1541625_gvb,4.968134,52.338051,gvb,3.0,1541625,"Diemen, Prins Bernhardlaan",stoparea:300441,00986,1.0,,0,transit
14630_gvb,4.945865,52.390782,gvb,3.0,14630,"Amsterdam, Purmerplein",stoparea:2716,01058,1.0,,0,transit
2397723_ebs,4.932096,52.402593,ebs,3.0,2397723,"Amsterdam, Station Noord",stoparea:340229,57111012,0.0,,0,transit
327331_gvb,4.929146,52.403732,gvb,3.0,327331,"Amsterdam, G.J. Scheurleerweg",stoparea:2785,01340,1.0,,0,transit
354332_connexxion,4.821563,52.390083,connexxion,3.0,354332,"Amsterdam, Oderweg",stoparea:123843,57221111,0.0,CXX:57221111,0,transit
14447_gvb,4.832947,52.390163,gvb,3.0,14447,"Amsterdam, Kastrupstraat",stoparea:2555,02097,0.0,,0,transit
2403061_gvb,4.847122,52.392638,gvb,3.0,2403061,"Amsterdam, Kabelweg",stoparea:2514,02258,1.0,,0,transit
15446_gvb,4.871734,52.379679,gvb,3.0,15446,"Amsterdam, Kostverlorenstraat",stoparea:2769,02137,0.0,,0,transit
15885_gvb,4.81892,52.386538,gvb,3.0,15885,"Amsterdam, Seineweg",stoparea:2903,02312,1.0,,0,transit
224271_gvb,4.825647,52.380773,gvb,3.0,224271,"Amsterdam, Burg. Eliasstraat",stoparea:72991,03052,1.0,,0,transit
15453_gvb,4.852378,52.36737,gvb,3.0,15453,"Amsterdam, W. Schoutenstraat",stoparea:2790,03197,1.0,,0,transit
2345159_gvb,4.803226,52.35913,gvb,0.0,2345159,"Amsterdam, Osdorpplein West",stoparea:372785,04021,1.0,,0,transit
2345160_gvb,4.80322,52.359624,gvb,0.0,2345160,"Amsterdam, Osdorpplein West",stoparea:372785,04022,0.0,,0,transit
15055_gvb,4.786467,52.355451,gvb,0.0,15055,"Amsterdam, Dijkgraafplein",stoparea:2780,04008,1.0,,0,transit
207054_gvb,4.849579,52.35117,gvb,3.0,207054,"Amsterdam, Hoofddorpplein",stoparea:2293,07049,0.0,,0,transit
1999247_connexxion,4.834525,52.356709,connexxion,3.0,1999247,"Amsterdam, Station Lelylaan",stoparea:123389,57132710,1.0,CXX:57132710,0,transit
1301867_gvb,4.828643,52.342346,gvb,3.0,1301867,"Amsterdam, Parkeerdek",stoparea:246316,04163,0.0,,0,transit
14506_gvb,4.815919,52.345863,gvb,3.0,14506,"Amsterdam, Antwerpenbaan",stoparea:2473,04307,0.0,,0,transit
15848_gvb,4.810442,52.350582,gvb,3.0,15848,"Amsterdam, Plesmanlaan",stoparea:2805,04327,1.0,,0,transit
15542_gvb,4.896277,52.366257,gvb,0.0,15542,"Amsterdam, Rembrandtplein",stoparea:2244,05046,1.0,,0,transit
1531125_gvb,4.883012,52.364314,gvb,0.0,1531125,"Amsterdam, Leidseplein",stoparea:297750,06067,1.0,,0,transit
15128_gvb,4.874868,52.362625,gvb,0.0,15128,"Amsterdam, 1e Con. Huygensstraat",stoparea:2771,06046,1.0,,0,transit
14750_gvb,4.879717,52.35844,gvb,0.0,14750,"Amsterdam, Van Baerlestraat",stoparea:2547,07322,0.0,,0,transit
2296005_connexxion,4.868771,52.324086,connexxion,3.0,2296005,"Amsterdam, van Boshuizenstraat",stoparea:359483,57142280,0.0,CXX:57142280,0,transit
1540142_gvb,4.87352,52.340896,gvb,3.0,1540142,"Amsterdam, Station Zuid",stoparea:285518,07190,0.0,,0,transit
15917_gvb,4.889817,52.337397,gvb,1.0,15917,"Amsterdam, Station RAI",stoparea:2936,07404,1.0,,0,transit
103185_gvb,4.868967,52.324878,gvb,0.0,103185,"Amsterdam, Van Boshuizenstraat",stoparea:26650,07419,1.0,,0,transit
2262249_gvb,4.872776,52.311341,gvb,3.0,2262249,"Amstelveen, Zonnestein",stoparea:356711,07446,,,0,transit
2388362_gvb,4.832778,52.282623,gvb,0.0,2388362,"Amsterdam, Sacharovlaan",stoparea:366377,07483,,,0,transit
15045_gvb,4.857309,52.338092,gvb,3.0,15045,"Amsterdam, Amstelveenseweg",stoparea:2536,07490,0.0,,0,transit
511159_connexxion,4.857348,52.33847,connexxion,3.0,511159,"Amsterdam, Amstelveenseweg",stoparea:121298,57142870,0.0,CXX:57142870,0,transit
15206_gvb,4.919163,52.363833,gvb,0.0,15206,"Amsterdam, Alexanderplein",stoparea:2332,08049,1.0,,0,transit
1378346_gvb,4.938246,52.364177,gvb,0.0,1378346,"Amsterdam, Javaplein",stoparea:2648,08111,1.0,,0,transit
1693301_gvb,4.961161,52.372125,gvb,0.0,1693301,"Amsterdam, Zuiderzeeweg",stoparea:339689,08240,1.0,,0,transit
1590122_gvb,4.963455,52.371702,gvb,3.0,1590122,"Amsterdam, Zuiderzeeweg",stoparea:300967,08277,0.0,,0,transit
322603_gvb,5.013911,52.348819,gvb,3.0,322603,"Amsterdam, Peter Martensstraat",stoparea:110903,08222,1.0,,0,transit
1692121_gvb,4.891133,52.344449,gvb,3.0,1692121,"Amsterdam, Scheldeplein",stoparea:2466,09073,1.0,,0,transit
96449_gvb,4.946647,52.326792,gvb,1.0,96449,"Amsterdam, Venserpolder",stoparea:30801,09541,1.0,,0,transit
96467_gvb,4.930484,52.329454,gvb,1.0,96467,"Amsterdam, Van der Madeweg",stoparea:30795,09517,1.0,,0,transit
2396856_ebs,4.975377,52.424079,ebs,3.0,2396856,"Broek in Waterland, Kruisweg",,37201030,0.0,,0,transit
2262507_connexxion,4.789246,52.429164,connexxion,3.0,2262507,"Zaandam, Willem Hooftkade",stoparea:358798,37222160,0.0,CXX:37222160,0,transit
2258744_connexxion,4.7365,52.336447,connexxion,3.0,2258744,"Hoofddorp, Hoofdweg 271",,56242031,0.0,CXX:56242031,0,transit
2397696_ebs,4.900429,52.379953,ebs,3.0,2397696,"Amsterdam, Centraal Station",stoparea:111523,57000315,1.0,,0,transit
939615_connexxion,4.857262,52.334667,connexxion,3.0,939615,"Amsterdam, VU Medisch Centrum",stoparea:123228,57142590,1.0,CXX:57142590,0,transit
361566_connexxion,4.790103,52.340513,connexxion,3.0,361566,"Badhoevedorp, Badhoevelaan",stoparea:121162,57230090,1.0,CXX:57230090,0,transit
2317138_connexxion,4.867959,52.296876,connexxion,3.0,2317138,"Amstelveen, Ouderkerkerlaan",stoparea:120469,57243010,1.0,CXX:57243010,0,transit
511052_connexxion,4.863229,52.301466,connexxion,3.0,511052,"Amstelveen, Binnenhof",stoparea:121787,57243070,1.0,CXX:57243070,0,transit
511188_connexxion,4.856851,52.316259,connexxion,3.0,511188,"Amstelveen, Graaf Florislaan",stoparea:121152,57242820,1.0,CXX:57242820,0,transit
432324_connexxion,4.856822,52.311288,connexxion,3.0,432324,"Amstelveen, Kruiskerk",,57243210,1.0,CXX:57243210,0,transit
511037_connexxion,4.853763,52.298575,connexxion,3.0,511037,"Amstelveen, Keizer Karelplein",,57243250,1.0,CXX:57243250,0,transit
744378_connexxion,4.825753,52.281934,connexxion,3.0,744378,"Amstelveen, Westwijkplein",stoparea:121603,57243310,1.0,CXX:57243310,0,transit
2258564_connexxion,4.862269,52.313209,connexxion,3.0,2258564,"Amstelveen, Laan Walcheren",,57243620,,CXX:57243620,0,transit
2327620_connexxion,4.760224,52.309521,connexxion,3.0,2327620,"Schiphol, Airport",stoparea:226154,57330730,1.0,CXX:57330730,0,transit
2348955_arriva,4.767238,52.321809,arriva,3.0,2348955,"Schiphol, P3 Lang Parkeren",stoparea:373550,57339031,,,0,transit
354616_connexxion,4.759995,52.290466,connexxion,3.0,354616,"Schiphol-ZO, Oude Meerweg",,57342490,1.0,CXX:57342490,0,transit
103894_gvb,5.036898,52.303762,gvb,3.0,103894,"Weesp, Van Houtenlaan",stoparea:32948,00602,1.0,,0,transit
365273_connexxion,5.03681,52.303788,connexxion,3.0,365273,"Weesp, C.J. van Houtenlaan",stoparea:122404,58360030,1.0,CXX:58360030,0,transit
2032097_connexxion,5.047103,52.299891,connexxion,3.0,2032097,"Weesp, Reigersweide",,58360440,0.0,CXX:58360440,0,transit
360200_connexxion,5.063227,52.280028,connexxion,3.0,360200,"Weesp, Dammerweg/Spiegelweg",,58460020,1.0,CXX:58460020,0,transit
1377867_gvb,4.930838,52.353579,gvb,3.0,1377867,"Amsterdam, Hogeweg",stoparea:2260,00039,1.0,,0,transit
15153_gvb,4.924326,52.345977,gvb,3.0,15153,"Amsterdam, Fizeaustraat",stoparea:2268,00044,0.0,,0,transit
15839_gvb,4.942755,52.349247,gvb,3.0,15839,"Amsterdam, Linnaeusparkweg",stoparea:2776,00537,0.0,,0,transit
14496_gvb,4.977238,52.292874,gvb,3.0,14496,"Amsterdam, Scherpenzeelstraat",stoparea:2475,00335,1.0,,0,transit
103926_gvb,4.98911,52.296249,gvb,3.0,103926,"Amsterdam, Station Gein",stoparea:30800,00345,1.0,,0,transit
103161_gvb,4.936827,52.323142,gvb,3.0,103161,"Duivendrecht, Station Duivendrecht",stoparea:30793,00511,1.0,,0,transit
15424_gvb,4.971062,52.351273,gvb,3.0,15424,"Diemen, Oude Waelweg",stoparea:2589,00972,0.0,,0,transit
2402571_connexxion,4.907929,52.419745,connexxion,3.0,2402571,"Amsterdam, Vorticellaweg",stoparea:358838,57112410,1.0,CXX:57112410,0,transit
14445_gvb,4.820284,52.390184,gvb,3.0,14445,"Amsterdam, Oderweg",stoparea:2553,02095,0.0,,0,transit
1379045_gvb,4.793312,52.395732,gvb,3.0,1379045,"Amsterdam, Bornhout",stoparea:2605,02332,1.0,,0,transit
2396316_connexxion,4.83118,52.379972,connexxion,3.0,2396316,"Amsterdam, Burg. Fockstraat",,57130120,0.0,CXX:57130120,0,transit
411172_gvb,4.800794,52.375439,gvb,3.0,411172,"Amsterdam, De Sav. Lohmanstraat",stoparea:2811,03114,0.0,,0,transit
15737_gvb,4.824362,52.346694,gvb,3.0,15737,"Amsterdam, Louwesweg",stoparea:2570,04088,1.0,,0,transit
15601_gvb,4.82907,52.346869,gvb,3.0,15601,"Amsterdam, Aletta Jacobslaan",stoparea:2360,04095,0.0,,0,transit
1377852_gvb,4.803824,52.34495,gvb,0.0,1377852,"Amsterdam, Oudenaardeplantsoen",stoparea:2694,04314,1.0,,0,transit
14616_gvb,4.83456,52.346796,gvb,1.0,14616,"Amsterdam, Henk Sneevlietweg",stoparea:2698,04318,1.0,,0,transit
15846_gvb,4.833853,52.364678,gvb,1.0,15846,"Amsterdam, Postjesweg",stoparea:2804,04325,1.0,,0,transit
15429_gvb,4.891599,52.389381,gvb,3.0,15429,"Amsterdam, Barentszplein",stoparea:2737,05092,1.0,,0,transit
2396462_gvb,4.888945,52.368078,gvb,0.0,2396462,"Amsterdam, Koningsplein",stoparea:380889,05060,,,0,transit
1762161_gvb,4.857601,52.349238,gvb,3.0,1762161,"Amsterdam, Haarlemmermeerstation",stoparea:341528,07116,0.0,,0,transit
1689910_gvb,4.915287,52.36522,gvb,3.0,1689910,"Amsterdam, Plantage Lepellaan",stoparea:339161,08046,0.0,,0,transit
1690103_gvb,4.92346,52.379749,gvb,3.0,1690103,"Amsterdam, Tosaristraat",stoparea:339173,08221,1.0,,0,transit
103890_gvb,5.00794,52.351972,gvb,3.0,103890,"Amsterdam, P.Oosterhuisstraat",stoparea:2801,08299,0.0,,0,transit
14744_gvb,4.901315,52.344653,gvb,3.0,14744,"Amsterdam, Waalstraat",stoparea:2429,09063,0.0,,0,transit
165055_gvb,4.937521,52.377754,gvb,4.0,165055,"Amsterdam, Azartplein",stoparea:50344,09925,0.0,,0,transit
103167_gvb,4.958654,52.297168,gvb,3.0,103167,"Amsterdam, Station Holendrecht",stoparea:28102,00205,0.0,,0,transit
2403070_gvb,4.985193,52.311093,gvb,3.0,2403070,"Amsterdam, Gaasperplas",stoparea:27867,00323,0.0,,0,transit
14911_gvb,4.960054,52.337591,gvb,3.0,14911,"Diemen, Beukenhorst",stoparea:2568,00442,1.0,,0,transit
1928634_connexxion,4.947386,52.311435,connexxion,3.0,1928634,"Amsterdam, Station Bijlmer ArenA",stoparea:338631,57250000,1.0,CXX:57250000,0,transit
15096_gvb,4.937594,52.40239,gvb,3.0,15096,"Amsterdam, Bakkerswaal",stoparea:2920,01100,1.0,,0,transit
14832_gvb,4.911479,52.402683,gvb,3.0,14832,"Amsterdam, Barkpad",stoparea:2524,01188,1.0,,0,transit
2403065_gvb,4.932154,52.402638,gvb,3.0,2403065,"Amsterdam, Station Noord",stoparea:285520,01305,1.0,,0,transit
1522994_gvb,4.932155,52.402638,gvb,3.0,1522994,"Amsterdam, Station Noord",stoparea:285520,01305,1.0,,0,transit
14542_gvb,4.85594,52.385011,gvb,3.0,14542,"Amsterdam, Solebaystraat",stoparea:2584,02086,1.0,,0,transit
2262944_gvb,4.875213,52.378526,gvb,3.0,2262944,"Amsterdam, F. Hendrikplantsoen",stoparea:357049,02301,1.0,,0,transit
15451_gvb,4.871706,52.379526,gvb,3.0,15451,"Amsterdam, Kostverlorenstraat",stoparea:2769,02138,0.0,,0,transit
1379030_gvb,4.870311,52.383349,gvb,3.0,1379030,"Amsterdam, V.d. Hoopstraat",stoparea:2867,02142,1.0,,0,transit
15111_gvb,4.874766,52.385444,gvb,3.0,15111,"Amsterdam, Van L.Stirumstraat",stoparea:2866,02146,0.0,,0,transit
15223_gvb,4.859431,52.371842,gvb,3.0,15223,"Amsterdam, Jan Evertsenstraat",stoparea:2370,02159,1.0,,0,transit
15470_gvb,4.847181,52.37815,gvb,3.0,15470,"Amsterdam, Bos en Lommerplein",stoparea:2807,03060,0.0,,0,transit
560935_gvb,4.821826,52.359121,gvb,3.0,560935,"Amsterdam, Hemsterhuisstraat",stoparea:177442,04058,1.0,,0,transit
103905_gvb,4.834164,52.351486,gvb,0.0,103905,"Amsterdam, Heemstedestraat",stoparea:26647,04116,0.0,,0,transit
1529002_gvb,4.875361,52.372073,gvb,0.0,1529002,"Amsterdam, Marnixstraat",stoparea:2859,05154,1.0,,0,transit
15295_gvb,4.887819,52.383307,gvb,3.0,15295,"Amsterdam, Buiten Oranjestraat",stoparea:2746,05080,0.0,,0,transit
15131_gvb,4.865851,52.360375,gvb,0.0,15131,"Amsterdam, J.P. Heijestraat",stoparea:2912,06048,1.0,,0,transit
1762005_gvb,4.876772,52.3426,gvb,3.0,1762005,"Amsterdam, Prinses Irenestraat",stoparea:341499,07186,1.0,,0,transit
14842_gvb,4.93293,52.365702,gvb,0.0,14842,"Amsterdam, Zeeburgerdijk",stoparea:2438,08107,0.0,,0,transit
1655499_gvb,4.962182,52.371293,gvb,3.0,1655499,"Amsterdam, Zuiderzeeweg",stoparea:300967,08138,1.0,,0,transit
15234_gvb,4.904067,52.349347,gvb,3.0,15234,"Amsterdam, Amstelkade",stoparea:2412,09088,0.0,,0,transit
15354_gvb,4.966549,52.328815,gvb,1.0,15354,"Amsterdam, Verrijn Stuartweg",stoparea:2471,09544,1.0,,0,transit
319992_gvb,4.8992,52.380865,gvb,4.0,319992,"Amsterdam, Centraal Station",stoparea:2695,09903,0.0,,0,transit
2340180_connexxion,4.834508,52.426355,connexxion,3.0,2340180,"Zaandam, Delftse Rij",stoparea:371492,37220030,0.0,CXX:37220030,0,transit
2316982_connexxion,4.856615,52.429242,connexxion,3.0,2316982,"Zaandam, De Vlinder",stoparea:123947,37223607,1.0,CXX:37223607,0,transit
1828272_connexxion,4.858635,52.301877,connexxion,3.0,1828272,"Amstelveen, Busstation perron H",stoparea:122950,57240018,1.0,CXX:57240018,0,transit
521294_connexxion,4.841429,52.281064,connexxion,3.0,521294,"Amstelveen, Zagerij",stoparea:120425,57243770,1.0,CXX:57243770,0,transit
511025_connexxion,4.863362,52.301341,connexxion,3.0,511025,"Amstelveen, Binnenhof",stoparea:121787,57243060,1.0,CXX:57243060,0,transit
511135_connexxion,4.856456,52.311251,connexxion,3.0,511135,"Amstelveen, Kruiskerk",,57243220,1.0,CXX:57243220,0,transit
2397835_ebs,4.947976,52.303699,ebs,3.0,2397835,"Amsterdam-ZO, Laarderhoogtweg",stoparea:342108,57250320,0.0,,0,transit
2066153_connexxion,4.761004,52.309328,connexxion,3.0,2066153,"Schiphol, Airport",stoparea:226154,57332107,1.0,CXX:57332107,0,transit
359638_connexxion,4.786074,52.289136,connexxion,3.0,359638,"Oude Meer, Fokker Logistics Park",stoparea:121822,57342350,1.0,CXX:57342350,0,transit
1962273_connexxion,4.910926,52.299645,connexxion,3.0,1962273,"Ouderkerk a/d Amstel, Ouderkerk a/d Amstel",stoparea:345282,58252010,1.0,CXX:58252010,0,transit
2343484_gvb,4.91298,52.392893,gvb,3.0,2343484,"Amsterdam, Mosplein",stoparea:372361,01142,1.0,,0,transit
2262618_connexxion,4.845068,52.392421,connexxion,3.0,2262618,"Amsterdam, Basisweg",stoparea:358780,57120020,0.0,CXX:57120020,0,transit
381674_connexxion,4.857675,52.322149,connexxion,3.0,381674,"Amsterdam, Kalfjeslaan",stoparea:123641,57142040,1.0,CXX:57142040,0,transit
511123_connexxion,4.856876,52.337443,connexxion,3.0,511123,"Amsterdam, Amstelveenseweg",stoparea:121298,57144010,1.0,CXX:57144010,0,transit
2260043_connexxion,4.850407,52.308176,connexxion,3.0,2260043,"Amstelveen, Jan Benninghstraat",,57242471,0.0,CXX:57242471,0,transit
511118_connexxion,4.857159,52.316233,connexxion,3.0,511118,"Amstelveen, Graaf Florislaan",,57242830,1.0,CXX:57242830,0,transit
2339452_syntus_utrecht,4.9551,52.296301,syntus_utrecht,3.0,2339452,"Amsterdam, Paasheuvelweg",stoparea:368385,57253480,1.0,,0,transit
354043_connexxion,4.752292,52.406952,connexxion,3.0,354043,"Amsterdam, Ruigoord Dorp",stoparea:122142,57320030,0.0,CXX:57320030,0,transit
511116_connexxion,4.799812,52.323188,connexxion,3.0,511116,"Schiphol, Cateringweg",stoparea:157177,57330140,1.0,CXX:57330140,0,transit
482179_connexxion,4.750917,52.303099,connexxion,3.0,482179,"Schiphol, Handelskade",stoparea:151175,57330610,1.0,CXX:57330610,0,transit
2339495_syntus_utrecht,5.037161,52.303843,syntus_utrecht,3.0,2339495,"Weesp, C.J. van Houtenlaan",stoparea:368398,58360040,0.0,,0,transit
103864_gvb,5.035316,52.309114,gvb,3.0,103864,"Weesp, Casparuslaan",stoparea:32960,00651,1.0,,0,transit
2344916_allgo_(keolis),5.002829,52.335383,allgo_(keolis),3.0,2344916,"Diemen, Diemerknoop",stoparea:368152,30000018,0.0,,0,transit
2397834_ebs,4.951242,52.321956,ebs,3.0,2397834,"Amsterdam-ZO, Dennenrode",stoparea:342135,57250250,1.0,,0,transit
2334125_allgo_(keolis),4.959811,52.324683,allgo_(keolis),3.0,2334125,"Amsterdam, Echtenstein",stoparea:368148,30000118,1.0,,0,transit
2402598_connexxion,4.959767,52.324665,connexxion,3.0,2402598,"Amsterdam, Echtenstein",,57254030,1.0,CXX:57254030,0,transit
15032_gvb,4.977656,52.323857,gvb,3.0,15032,"Amsterdam, Grubbehoeve",stoparea:2759,00127,0.0,,0,transit
15514_gvb,4.967841,52.299223,gvb,3.0,15514,"Amsterdam, Meernhof",stoparea:2895,00184,1.0,,0,transit
15639_gvb,4.971618,52.321733,gvb,3.0,15639,"Amsterdam, Annie Romeinplein",stoparea:2398,00197,1.0,,0,transit
15408_gvb,4.992947,52.314813,gvb,3.0,15408,"Amsterdam, Gaasp",stoparea:2782,00220,0.0,,0,transit
15151_gvb,4.985558,52.301576,gvb,3.0,15151,"Amsterdam, Wamelstraat",stoparea:2488,00420,1.0,,0,transit
1378363_gvb,4.913276,52.383097,gvb,3.0,1378363,"Amsterdam, Valkenweg",stoparea:2625,01124,0.0,,0,transit
15198_gvb,4.922946,52.413406,gvb,3.0,15198,"Amsterdam, Staghof",stoparea:2321,01176,0.0,,0,transit
2397737_ebs,4.881493,52.420238,ebs,3.0,2397737,"Amsterdam, Oostzanerdijk",stoparea:299925,57111290,1.0,,0,transit
327334_gvb,4.929114,52.403912,gvb,3.0,327334,"Amsterdam, G.J. Scheurleerweg",stoparea:2785,01339,1.0,,0,transit
15302_gvb,4.821445,52.390109,gvb,3.0,15302,"Amsterdam, Oderweg",stoparea:2553,02013,0.0,,0,transit
506850_gvb,4.850972,52.401076,gvb,3.0,506850,"Amsterdam, Nieuwe Hemweg",stoparea:2818,02043,0.0,,0,transit
1528366_gvb,4.870126,52.392911,gvb,3.0,1528366,"Amsterdam, Zaanstraat",stoparea:110898,02094,1.0,,0,transit
15709_gvb,4.8704,52.370614,gvb,0.0,15709,"Amsterdam, De Clercqstraat",stoparea:2368,06038,1.0,,0,transit
103933_gvb,4.854327,52.392158,gvb,3.0,103933,"Amsterdam, Contactweg",stoparea:2361,02260,1.0,,0,transit
2322210_connexxion,4.822544,52.381108,connexxion,3.0,2322210,"Amsterdam, Plein '40-45",stoparea:123194,57130090,0.0,CXX:57130090,0,transit
15792_gvb,4.817279,52.37596,gvb,0.0,15792,"Amsterdam, Slotermeerlaan",stoparea:2703,03090,1.0,,0,transit
1378348_gvb,4.837936,52.378817,gvb,3.0,1378348,"Amsterdam, Burg.de Vlugtlaan",stoparea:28369,03163,1.0,,0,transit
14700_gvb,4.799342,52.362013,gvb,3.0,14700,"Amsterdam, Bullepad",stoparea:2879,04031,1.0,,0,transit
939416_connexxion,4.827472,52.349108,connexxion,3.0,939416,"Amsterdam, Johan Huizingalaan",stoparea:121673,57134080,1.0,CXX:57134080,0,transit
15493_gvb,4.835372,52.36411,gvb,3.0,15493,"Amsterdam, Jan Tooropstraat",stoparea:2804,04132,1.0,,0,transit
381854_connexxion,4.827233,52.355228,connexxion,3.0,381854,"Amsterdam, Sierplein",,57134050,0.0,CXX:57134050,0,transit
14961_gvb,4.80416,52.345032,gvb,0.0,14961,"Amsterdam, Oudenaardeplantsoen",stoparea:2694,04340,1.0,,0,transit
96453_gvb,4.834209,52.352555,gvb,1.0,96453,"Amsterdam, Heemstedestraat",stoparea:26647,04321,1.0,,0,transit
15308_gvb,4.890791,52.373676,gvb,0.0,15308,"Amsterdam, Dam",stoparea:2440,05065,1.0,,0,transit
15467_gvb,4.853297,52.361802,gvb,3.0,15467,"Amsterdam, Corantijnstraat",stoparea:2800,06013,0.0,,0,transit
322606_gvb,4.867543,52.334965,gvb,3.0,322606,"Amsterdam, De Boelelaan",stoparea:26645,07133,0.0,,0,transit
14354_gvb,4.866588,52.346366,gvb,3.0,14354,"Amsterdam, Olympiaplein",stoparea:2250,07098,0.0,,0,transit
1762151_gvb,4.868329,52.34303,gvb,3.0,1762151,"Amsterdam, Prinses Irenestraat",stoparea:341526,07131,1.0,,0,transit
1997271_gvb,4.873404,52.340724,gvb,3.0,1997271,"Amsterdam, Station Zuid",stoparea:285518,07191,1.0,,0,transit
2388364_gvb,4.869065,52.331511,gvb,3.0,2388364,"Amsterdam, A.J. Ernststraat",stoparea:379156,07406,0.0,,0,transit
1997289_gvb,4.872574,52.308509,gvb,0.0,1997289,"Amstelveen, Onderuit",stoparea:26653,07434,1.0,,0,transit
15044_gvb,4.857247,52.338343,gvb,3.0,15044,"Amsterdam, Amstelveenseweg",stoparea:2536,07493,0.0,,0,transit
2066920_gvb,4.89899,52.359887,gvb,3.0,2066920,"Amsterdam, Frederiksplein",stoparea:2619,08064,0.0,,0,transit
14967_gvb,4.938555,52.364052,gvb,0.0,14967,"Amsterdam, Javaplein",stoparea:2648,08110,1.0,,0,transit
14969_gvb,4.939553,52.364119,gvb,3.0,14969,"Amsterdam, Javaplein",stoparea:2648,08114,1.0,,0,transit
14624_gvb,4.913162,52.377237,gvb,0.0,14624,"Amsterdam, Muziekgeb. Bimhuis",stoparea:2709,08234,1.0,,0,transit
652254_gvb,4.930778,52.375068,gvb,3.0,652254,"Amsterdam, Oostelijke Handelskade",stoparea:196734,08206,0.0,,0,transit
1522974_gvb,4.99992,52.352764,gvb,0.0,1522974,"Amsterdam, Lumierestraat",stoparea:78041,08250,1.0,,0,transit
14816_gvb,4.930047,52.370472,gvb,0.0,14816,"Amsterdam, 1e Leeghwaterstraat",stoparea:2401,08259,0.0,,0,transit
